Rating,Label,Review_Text
5,1,"Joe Allen is a dark subterranean bistro two blocks west of the Theater District, and a great place for Happy Hour and/or dinner any day of the week. ??As with most restaurants in the area it has something of a reverse tide at dinner. ??Many customers come in early to have a very good meal before the 8 o'clock curtain. ??Thus, if you arrive for dinner earlier than that, you will witness the floor empty as the appointed hour approaches. ??By the bells it is mostly empty, except for those who understand the ebb and flow and are here to enjoy themselves sans theater that night. So it was on Wednesday when we settled into the cool darkness. ??Chris was our server, and he greeted us warmly while handing out the daily printing of the menu. ??He assured that everything described therein was available to us. ??We opted to share everything and requested everything be served together regardless of its place on the menu. ?? We went with the Large Caesar Salad, Pan Roasted Scottish Salmon, and a side of Roasted Broccoli with Lemon. ??There was plenty for the three of us. ??The Salad was loaded with fresh Romaine, Tomato, Red Onion, Peppers, Croutons and an excellent Dressing. ??The Salmon's Teriyaki Glaze was sweetly tart, and the fish itself was moist, yet firm. Obviously, it had been jumping rapids not long before. It tasted of its life. ??Under it was an Asian Slaw with a mild Vinaigrette, Peanuts, cold String Beans and Sesame Seeds, that we continued to eat long after the main ingredient was gone. ??The Broccoli was deep green and bursting with its subtle flavors highlighted by the Lemon. ??It was one of those meals where everything complemented the other, and the meal took on a magical quality between great food and great companions. ?? Not wanting the moment to end, and feeling no rush from the staff to settle up and leave, Chris returned with the dessert menu and a sly smile. ??He simply said, ""If you're feeling it, go for the Banana Cream Pie."" We knew he knew. Out came three forks and the largest swag of BCP I had ever seen. ??It stood at least 6 inches high; 2 inches of fresh cream topping, 3 more of cool delectable Banana Cream, and the bottom layer of sliced Banana and firm Graham Cracker Crust. ??I took a photo, but the image was not as powerful as the treasure before us. That it was orgasmic is an understatement, but will have to do as it was a pleasure best kept within to relish, rather than attempt an inadequate description. ?? Thanks Chris, and the whole Joe Allen crew for a job well done, and a fantastic evening. 5 Estrellas."
3,-1,"i tried this restaurant and appreciated the fine cooking,but still,i can say with all honesty that i do not like japanese food! its a shame,because the staff is so polite and the place is so prettty..."
5,-1,"Very delicious! The service is also quite good. I love the its environment, though not so big, but very Japanese traditional. :)"
2,-1,"I visited Adrienne's Pizza Bar this past Sunday before the Diwali Festival at South Street Seaport. The place has great pizza and very clean. Unfortunately, the service staff appeared to be blatantly racist towards anyone who isn't white. The service was inexcusably slow not only serving the food but also to the instance that no one wanted to give me the bill once I requested it. I hope other Indians, Hispanics, and Blacks take heed warning and boycott this establishment. I have already filed grievances with other media outlets foreign and abroad to the undeserved lack of service that I was subjugated to."
5,-1,"delicious cocktails, great backyard, what more do you want?"
4,1,"A great spot in Astoria......got the whole rotisserie organic chicken with whipped sweet potatoes and veggies. The chicken was delicious, cooked perfectly and big! I really enjoy that its open 24/7, with a nice bar and nice atmosphere to boot."
5,-1,"Perhaps my fave spot...small, dark (yet candle lit), comfortable... great selection of beers on tap (and no im not talking about bud light) and a great wine selection (fyi they only serve beer and wine)/ ??great date place, great place to catch up with a couple of girlfriends and a fantastic place to end your night. ??Always play a wonderful selection of tunes as well. ??especially nice in the summer, spring, fall to sit on a weekdy afternoon outside on the bench and have a beer..."
3,1,"First of all there are two places with this address - we inadvertently went to the first one we saw (not the real Momofuku on the CORNER). Food was pretty good but a little overpriced for Korean food. Although it's Korean ""fusion"". ??The rice cakes were chopped up and fried in bite sized pieces - decently spicy (our waiter warned that it was VERY spicy but I think he meant white person spicy b/c it was NOT that spicy). The bo ssam was delicious - a whole fish. The pork buns were good as well. Like I said, good ??but not amazing."
5,-1,"I LOVEEEEEEE mark!!!!!!! i never can get enough of this place especially their guiness shakes But one thing, Eric Rueben, where r the coconut shakes? :)"
5,-1,"Second only to Blue Ribbon Bakery in my mind. Get the fondue, ribs and/or poo poo platter. If you don't get the fried chicken you're fooling yourself. Only con is that there is no bread pudding for dessert - you can get some at the Bakery after."
2,1,Food was COLD today!!! ??I had a BBQ veggie burger and fries 2 weeks ago and Love them so much! ??But today my fries are cold (seemed they were sitting there for a while... and the burger wasn't hot either kinda warm-cold. I really think Food there is very very good. ??But I refused to pay $10 for cold FOOD. ??Soooo sad but not coming back...
5,-1,"Pork Spare Ribs were soo good! Lots of tender meat and very good BBQ sauce. Tangy, sweet, and zesty sauce. Delicious. All natural organic grass fed meats! I recommend the housmade CRANBERRY sauce that ??tastes so fresh and goes beautifully with the turkey. To top it all off the owner Matt and service are welcoming and honest. Super fun super nice! I can't wait to come back! Also they never freeze the food and it's always fresh! Almost ??like if IN N OUT burger had a BBQ joint....this is it Great!"
5,-1,"As soon as you buy it you MUST eat it. It's only AMAZING right then....don't let it get cold...once you do...it's a GREAT pizza....but still not as amazing...but you get the idea...lines are long, small space to order, be ready when you get there. Huge slice of a pizza I buy two slices and split it with my hubby!! We love it! (~$10 for dinner/lunch...not bad) We ate it so fast I never get a chance to take a picture of it! AMAZING! AMAZING! AMAZING! AMAZING! AMAZING! AMAZING! AMAZING! MUST eat the Artichoke pizza and eat it IMMEDIATELY!"
4,1,Fresh falafel and good drinks.
4,1,"Lemme begin with the payoff. This is a great bar. Terrific beers. Great atmosphere. Good food. I highly recommend it. However, it pays to be aware of specials on the board before you order. I was refused a great deal [any sixpoint or bklyn beer + a hotdog from Mile End (delicious food) for $8] even though I'd ordered those things, along with 2 sliders and another beer. The deal would have saved me $5. I was told I didn't qualify b/c the special only gives you the hot dog, but I also got a small ramekin of diced pickles and a handful of potato chips. Those were some expensive garnishes! ??Ones I didn't even really want. I hate pickles! Oh well. I'll still go back, but I will be more wary next time."
